CIAD;ICAO;NOME_AERO;LONG;LAT;UF;CIDADE;IBGE
MG0070;SNKD;Conceição do Mato Dentro;-43,43388889;-19,02027778;MG;Conceição do Mato Dentro;3117504
MG0071;SNKF;Das Bandeirinhas;-43,79805556;-20,73861111;MG;Conselheiro Lafaiete;3118304
MG0073;SNPU;Paraguaçu;-45,75472222;-21,56138889;MG;Paraguaçu;3147204
MG0074;SNVC;Viçosa;-42,84194444;-20,74472222;MG;Viçosa;3171303
MG0075;SNMN;Minas Novas;-42,58388889;-17,23388889;MG;Minas Novas;3141801
MG0076;SNSI;Santa Maria do Suaçuí;-42,46611111;-18,19861111;MG;Santa Maria do Suaçuí;3158201
MG0078;SNNE;Sebastião Carlos Leite;-43,02111111;-21,54222222;MG;São João Nepomuceno;3162906
MG0079;SDBJ;Boa Vista;-46,97;-18,75722222;MG;Patrocínio;3148103
MG0080;SDCK;Fazenda Gleba da Barra;-46,07194444;-17,01333333;MG;Brasilândia de Minas;3108552
MG0081;SDGM;Fazenda Mucambo;-43,89138889;-19,29333333;MG;Baldim;3105004
MG0082;SDIC;Fazenda Capão Seco;-45,68944444;-20,71194444;MG;Formiga;3126109
MG0083;SDIX;MGX Florestal;-41,56583333;-15,49972222;MG;Ninheira;3144656
MG0084;SDJR;JN Resort;-44,30444444;-19,43027778;MG;Sete Lagoas;3167202
MG0085;SDNA;Fazenda Vale Verde;-48,99527778;-19,67194444;MG;Comendador Gomes;3116902
MG0086;SDUM;Usina Vale do Pontal;-50,79027778;-19,32194444;MG;Limeira do Oeste;3138625
MG0087;SDYI;Fazenda Buritiz;-45,4211;-17,9172;MG;São Gonçalo do Abaeté;3161700
MG0088;SDZW;Jonis Pereco;-45,04916667;-17,59166667;MG;Buritizeiro;3109402
MG0089;SIAC;Fazenda Paineira;-45,76361111;-22,1475;MG;São Sebastião da Bela Vista;3164407
MG0090;SIBJ;Fazenda Retiro do Bom Fim;-49,98694444;-18,68083333;MG;Ipiaçu;3131406
MG0091;SIBO;Simão Sarkis Simão;-45,29333333;-18,30972222;MG;Três Marias;3169356
MG0092;SICK;Cidade Capelinha;-42,53111111;-17,68277778;MG;Capelinha;3112307
MG0093;SICP;Fazenda São Pedro;-46,74416667;-16,79972222;MG;Unaí;3170404
MG0094;SICU;Ouro Branco;-47,01777778;-16,71638889;MG;Paracatu;3147006
MG0095;SIDV;Doutor Saulo Villela;-43,28027778;-21,78027778;MG;Juiz de Fora;3136702
MG0096;SIEG;Fazenda Chapadão;-47,24388889;-17,89388889;MG;Guarda-Mor;3128600
MG0097;SIEO;Fazenda Mendonça;-44,92527778;-20,23138889;MG;São Sebastião do Oeste;3164605
MG0098;SIEX;Fazenda São Joaquim I;-50,43138889;-19,00888889;MG;Santa Vitória;3159803
MG0099;SIGA;Fazenda Granja Santiago;-46,66;-17,16222222;MG;Paracatu;3147006
MG0100;SIIP;Fazenda Paraíso;-45,8383;-21,35;MG;Alfenas;3101607
MG0101;SIIU;Santa Marta;-48,71194444;-19,64194444;MG;Campo Florido;3111408
MG0102;SIKK;Calciolândia;-45,645;-20,2506;MG;Arcos;3104205
MG0103;SIMJ;Capinópolis - Aviação Agrícola Buttarello LTDA;-49,5475;-18,65944444;MG;Capinópolis;3112604
MG0104;SIMV;Fazenda Mata Velha;-47,85027778;-19,83861111;MG;Uberaba;3170107
MG0105;SIOJ;Fazenda Porto Velho;-44,69833333;-20,31333333;MG;Carmo do Cajuru;3114204
MG0106;SIOK;Fazenda Cachoeirinha;-47,12861111;-19,35888889;MG;Perdizes;3149804
MG0107;SIRS;Fazenda São Sebastião;-48,78861111;-19,63666667;MG;Campo Florido;3111408
MG0108;SISU;Fazenda Topázio Imperial;-43,3147;-14,9672;MG;Gameleiras;3127339
MG0109;SITA;Municipal de Taiobeiras;-42,19416667;-15,77638889;MG;Taiobeiras;3168002
MG0110;SITI;Fazenda Baluarte;-44,79027778;-17,01277778;MG;Lagoa dos Patos;3137304
MG0111;SIUC;Fazenda Campo Grande;-45,225;-15,17944444;MG;Pedras de Maria da Cruz;3149150
MG0112;SIVJ;Cirrus Sociedade Aerodesportiva;-43,90055556;-19,45083333;MG;Jaboticatubas;3134608
MG0113;SIVN;Fazenda Sansara;-43,76666667;-16,6;MG;Montes Claros;3143302
MG0114;SIWC;Asas do Cerrado;-48,30694444;-19,03305556;MG;Uberlândia;3170206
MG0115;SIWH;Francisco Lázaro da Silveira;-47,22722222;-18,48222222;MG;Coromandel;3119302
MG0116;SJAQ;Fazenda Renascença;-46,3544;-16,1169;MG;Uruana de Minas;3170479
MG0117;SJBF;Fazenda Santa Bárbara;-44,1881;-14,6178;MG;Manga;3139300
MG0118;SJDF;Fazenda Futura;-46,19416667;-16,94694444;MG;Brasilândia de Minas;3108552
MG0119;SJDZ;Fazenda Canduá;-46,57083333;-15,83416667;MG;Unaí;3170404
MG0120;SJFV;Fazenda Gaia;-48,75472222;-18,76638889;MG;Monte Alegre de Minas;3142809
MG0121;SJGB;Fazenda São Gabriel;-44,27194444;-18,96472222;MG;Curvelo;3120904
MG0122;SJHS;Fazenda São Vicente;-48,34305556;-19,31055556;MG;Uberlândia;3170206
MG0123;SJHW;Professor Maurício Joppert;-43,95861111;-17,29361111;MG;Engenheiro Navarro;3123809
MG0124;SJHX;Fazenda Ouro Verde;-47,29166667;-16,59444444;MG;Unaí;3170404
MG0125;SJIL;Brigadeiro Fábio Pereira da Silveira;-48,71972222;-18,61083333;MG;Tupaciguara;3169604
MG0127;SJJQ;Fazendas Apóstolo Simão Coffee;-42,40694444;-15,72055556;MG;Rio Pardo de Minas;3155603
MG0128;SJJR;Fazenda Recreio;-44,20333333;-21,71305556;MG;Andrelândia;3102803
MG0129;SJPT;Quatro Ventos;-48,10055556;-18,97388889;MG;Uberlândia;3170206
MG0130;SJQL;Águas Claras Aviação Agrícola ;-47,555;-19,32222222;MG;Santa Juliana;3157708
MG0131;SJQT;Haras RPC;-43,9269;-20,1686;MG;Nova Lima;3144805
MG0132;SJSV;Fazenda Guiné;-46,19138889;-20,24805556;MG;São Roque de Minas;3164308
MG0133;SJUA;Fazenda ABC;-46,33111111;-15,37388889;MG;Buritis;3109303
MG0134;SJUH;Fazenda Lagoinha;-47,49777778;-19,23861111;MG;Pedrinópolis;3149200
MG0135;SJVU;Maicom Manica;-47,10722222;-16,64444444;MG;Unaí;3170404
MG0136;SJWA;Aerovaço;-42,45805556;-19,58805556;MG;Bom Jesus do Galho;3107802
MG0137;SJXA;Clube de Aviação de Itaúna ;-44,65416667;-20,07444444;MG;Itaúna;3133808
MG0138;SJXM;Carolina de Assis Repetto;-43,89222222;-21,73027778;MG;Lima Duarte;3138609
MG0139;SNCF;Fazenda Colonial ;-43,4025;-15,45055556;MG;Verdelândia;3171030
MG0140;SNCK;Porto Cajueiro;-45,33888889;-14,88444444;MG;Januária;3135209
MG0141;SNDU;Ponta do Sol;-45,99861111;-20,63888889;MG;Capitólio;3112802
MG0142;SNEW;Fazenda Congonhas;-50,95083333;-19,6625;MG;Carneirinho;3114550
MG0143;SNFA;Fazenda Santo Antônio;-46,5225;-16,7169;MG;Unaí;3170404
MG0144;SNFI;Fazenda São José do Paranaíba;-48,86166667;-18,3875;MG;Tupaciguara;3169604
MG0145;SNFZ;Fazenda Villa Terezinha;-43,93972222;-17,40527778;MG;Bocaiúva;3107307
MG0146;SNGK;Fazenda Bela Vista;-48,97305556;-19,04611111;MG;Monte Alegre de Minas;3142809
MG0147;SNGP;Fazenda Santa Maria ;-48,86972222;-18,58666667;MG;Tupaciguara;3169604
MG0148;SNGQ;Bom Despacho;-45,26972222;-19,68805556;MG;Bom Despacho;3107406
MG0149;SNHD;Fazenda Floresta do Lobo;-48,12944444;-19,07805556;MG;Uberlândia;3170206
MG0150;SNIF;Clube de Voo Floresta;-42,88777778;-20,98805556;MG;Visconde do Rio Branco;3172004
MG0151;SNIV;Fazenda Jumari;-49,8825;-18,64638889;MG;Ipiaçu;3131406
MG0152;SNJI;Fazenda Fortaleza de Santa Terezinha;-44,64944444;-17,18666667;MG;Jequitaí;3135605
MG0153;SNJV;Fazenda Santa Mônica;-43,73833333;-15,99833333;MG;São João da Ponte;3162401
MG0154;SNLD;Fazenda São Luiz do Matão;-50,65277778;-19,87;MG;Carneirinho;3114550
MG0155;SNLG;Serra do Cipó;-43,74638889;-19,39861111;MG;Jaboticatubas;3134608
MG0156;SNLY;Lagoa da Prata;-45,55638889;-20,06555556;MG;Lagoa da Prata;3137205
MG0157;SNMF;Agropastoril Monte Alegre;-46,25055556;-21,35055556;MG;Monte Belo;3143005
MG0158;SNNB;Fazenda Cana Brava;-46,3;-17,17388889;MG;Paracatu;3147006
MG0159;SNNG;Mário Spada;-42,38361111;-17,52833333;MG;Minas Novas;3141801
MG0160;SNOT;Usina Vale do Tijuco;-48,27416667;-19,38472222;MG;Uberaba;3170107
MG0161;SNSR;Fazenda Santos Reis;-46,9792;-17,5503;MG;Guarda-Mor;3128600
MG0162;SNTD;Fazenda Mamoneira;-46,50083333;-16,585;MG;Natalândia;3144375
MG0164;SNUS;Usina Delta I;-47,77833333;-19,94083333;MG;Delta;3121258
MG0165;SNUW;Fazenda Morada Bela;-45,36416667;-18,42722222;MG;Morada Nova de Minas;3143500
MG0166;SNVN;Fazenda Vitória Santa;-50,3731;-18,9333;MG;Santa Vitória;3159803
MG0167;SNVU;Fazenda Itatuba;-46,86;-20,43083333;MG;Cássia;3115102
MG0168;SNXI;Alberto Ramos;-44,32777778;-19,08722222;MG;Cordisburgo;3118908
MG0169;SNXP;Fazenda Pontal;-50,96833333;-19,97805556;MG;Carneirinho;3114550
MG0170;SNXV;Tranquilo Testolin;-45,11333333;-18,76277778;MG;Felixlândia;3125705
MG0171;SNYS;WD Agroindustrial;-45,99555556;-18,22277778;MG;João Pinheiro;3136306
MG0172;SNYX;Fazenda Fenix;-41,995;-20,77944444;MG;Carangola;3113305
MG0173;SNZH;Fazenda Novo Horizonte;-43,91138889;-15,43222222;MG;Jaíba;3135050
MG0174;SNZK;Fazenda Canadá;-44,04333333;-15,02333333;MG;Itacarambi;3132107
MG0175;SNZY;Fazenda Lago Vermelho;-45,48916667;-17,03972222;MG;Buritizeiro;3109402
MG0176;SSAT;Vazante;-46,86111111;-17,95472222;MG;Vazante;3171006
MG0177;SSBB;Fazenda Balada;-45,95;-17,37611111;MG;João Pinheiro;3136306
MG0178;SSDK;São Pedro;-44,72833333;-20,07583333;MG;Igaratinga;3130200
MG0179;SSEC;Fazenda F5;-48,87222222;-18,36416667;MG;Tupaciguara;3169604
MG0180;SSFH;Vale dos Dinossauros;-47,8117;-19,7853;MG;Uberaba;3170107
MG0181;SSFV;Fazenda Viveiros;-44,95888889;-17,48666667;MG;Pirapora;3151206
MG0182;SSFZ;Fazenda Carolina;-46,44305556;-15,64916667;MG;Buritis;3109303
MG0183;SSHV;Fazenda Genipapo;-44,61555556;-17,72416667;MG;Várzea da Palma;3170800
MG0184;SSLK;Fazenda Três Lagoas;-44,99777778;-20,40583333;MG;Itapecerica;3133501
MG0185;SSMX;Fazenda Planalto;-46,48388889;-21,14277778;MG;Nova Resende;3145109
MG0186;SSOT;Fazenda Saco da Tapera;-45,34277778;-16,3475;MG;São Romão;3164209
MG0187;SSQL;Fazenda La Poveda;-44,91805556;-18,85222222;MG;Felixlândia;3125705
MG0188;SSQO;Fazenda Sequóia;-42,26527778;-17,65277778;MG;Setubinha;3165552
MG0189;SSTX;Fazenda Lagoa dos Patos;-43,07333333;-16,19416667;MG;Riacho dos Machados;3154507
MG0190;SSVG;Condomínio Fly Vila Resort;-45,98611111;-20,76111111;MG;Guapé;3128105
MG0191;SSVU;Fazenda Serra do Cabral;-44,34805556;-17,69805556;MG;Francisco Dumont;3126604
MG0192;SSWZ;Fazenda Dona Neném;-46,27388889;-18,50944444;MG;Presidente Olegário;3153400
MG0193;SSYD;Nova Ponte;-47,72777778;-19,19888889;MG;Nova Ponte;3145000
MG0194;SSYF;Fazenda do Café;-48,72166667;-18,87277778;MG;Monte Alegre de Minas;3142809
MG0195;SSZK;Fazenda Água Santa;-47,35888889;-19,365;MG;Perdizes;3149804
MG0196;SWAU;Fazenda Nossa Senhora Aparecida;-48,57888889;-19,94638889;MG;Pirajuba;3150703
MG0197;SWEU;Fazenda Americana;-41,71444444;-18,14694444;MG;Itambacuri;3132701
MG0198;SWFV;Terramare;-45,86444444;-20,7225;MG;Guapé;3128105
MG0199;SWKA;Fazenda Cachoeira 2;-45,09388889;-17,38972222;MG;Buritizeiro;3109402
MG0200;SWLF;Filial Campo Florido;-48,73888889;-19,81388889;MG;Campo Florido;3111408
MG0201;SWLZ;Fazenda São Luiz;-47,25;-17,45194444;MG;Paracatu;3147006
MG0202;SWPS;Fazenda Das Perobas;-44,15777778;-19,50222222;MG;Prudente de Morais;3153608
MG0203;SWSH;Fazenda Agropecuária Nossa Senhora Aparecida;-45,60472222;-17,12472222;MG;João Pinheiro;3136306
MG0204;SWUJ;São Gotardo;-46,10416667;-19,3475;MG;São Gotardo;3162104
MG0205;SWVW;Furnaspark Resort;-45,60472222;-20,53611111;MG;Formiga;3126109
MG0206;SWWF;Fazenda Inhumas do Chapadão;-48,19333333;-19,30583333;MG;Uberaba;3170107
MG0207;SWWM;Fazenda Pupila;-40,94944444;-18,77194444;MG;Mantena;3139607
MG0208;SWWT;Sílvio Gonçalves de Mello;-45,33555556;-18,70555556;MG;Morada Nova de Minas;3143500
MG0209;SWXX;Fazenda Canadá;-48,42305556;-18,86194444;MG;Uberlândia;3170206
MG0210;SWZT;Fazenda do Brejo ;-44,47361111;-19,255;MG;Paraopeba;3147402
MG0211;SDAV;Quick Alameda das Águas;-43,92027778;-20,1725;MG;Nova Lima;3144805
MG0212;SDBO;Morada Nova;-44,37305556;-19,46638889;MG;Inhaúma;3131000
MG0213;SDCI;Quick Fazenda Cachoeira;-44,3442;-19,8192;MG;Esmeraldas;3124104
MG0214;SDCT;Pequena Tiradentes;-44,16972222;-21,12805556;MG;Tiradentes;3168804
MG0215;SDGV;Conde;-43,95222222;-19,99472222;MG;Nova Lima;3144805
MG0216;SDIF;Palácio Tiradentes;-43,95194444;-19,78388889;MG;Belo Horizonte;3106200
MG0217;SDLJ;Agéo Fazenda Paraopeba;-44,4775;-19,25805556;MG;Paraopeba;3147402
MG0218;SDNF;Agéo Fazenda Capitão do Mato;-43,92333333;-20,16055556;MG;Nova Lima;3144805
MG0219;SDNZ;Concórdia Corporate;-43,94583333;-19,98388889;MG;Nova Lima;3144805
MG0220;SDTL;Hotel Golden Tulip BH;-43,93777778;-19,91444444;MG;Belo Horizonte;3106200
MG0221;SDUW;Fazenda Sertãozinho;-46,3425;-21,64222222;MG;Botelhos;3108404
MG0222;SDYM;Mater Dei - Contorno;-43,95777778;-19,92694444;MG;Belo Horizonte;3106200
MG0223;SDZJ;Fly Green;-43,83111111;-15,28388889;MG;Jaíba;3135050
MG0224;SIDI;Fazenda Cachoeira;-43,63027778;-19,82944444;MG;Caeté;3110004
MG0225;SIEY;Palácio das Mangabeiras;-43,91222222;-19,95333333;MG;Belo Horizonte;3106200
MG0226;SIFG;Life Center;-43,9244;-19,9353;MG;Belo Horizonte;3106200
MG0227;SIND;Radin;-45,59611111;-21,8925;MG;São Gonçalo do Sapucaí;3162005
MG0228;SINX;Morro do Chapeú ;-43,93888889;-20,10888889;MG;Nova Lima;3144805
MG0229;SIOH;Cauê-Ijaci;-44,94138889;-21,19472222;MG;Ijaci;3130408
MG0230;SIOY;Fazenda Santa Clara;-43,17583333;-21,88055556;MG;Santana do Deserto;3158607
MG0231;SIPS;Haras Forum;-44,14694444;-19,65888889;MG;Pedro Leopoldo;3149309
MG0232;SIRE;Fazenda Retiro da Lagoa;-44,52222222;-19,26611111;MG;Paraopeba;3147402
MG0233;SIRK;Hospital Pronto Socorro João XXIII;-43,93138889;-19,92583333;MG;Belo Horizonte;3106200
MG0234;SIRL;Virginia Lyra;-48,26472222;-19,98194444;MG;Conceição das Alagoas;3117306
MG0235;SISC;Senador Carlos Lyra;-47,76861111;-19,95694444;MG;Delta;3121258
MG0236;SIUI;ITH;-43,36111111;-21,78111111;MG;Juiz de Fora;3136702
MG0237;SIVB;Helicentro Zona Sul;-43,965;-19,9856;MG;Belo Horizonte;3106200
MG0238;SIZV;Sada;-44,1175;-19,95972222;MG;Betim;3106705
MG0240;SJCV;Roots;-46,03666667;-22,865;MG;Camanducaia;3110509
MG0241;SJGX;Gutierrez;-44,37638889;-19,45527778;MG;Sete Lagoas;3167202
MG0242;SJIM;Polícia Militar de Minas Gerais - Juíz de Fora;-43,36444444;-21,73694444;MG;Juiz de Fora;3136702
MG0243;SJLY;Helicentro BH;-43,96138889;-20,04722222;MG;Nova Lima;3144805
MG0244;SJSD;Mineração Riacho dos Machados;-43,12972222;-16,05611111;MG;Riacho dos Machados;3154507
MG0245;SJXD;Escarpas;-46,00361111;-20,64027778;MG;Capitólio;3112802
MG0246;SJXF;Fazenda Coqueiros;-44,41722222;-19,84361111;MG;Florestal;3126000
MG0247;SJXN;Niquini;-44,07166667;-19,96166667;MG;Betim;3106705
MG0248;SNBH;Biocor;-43,94444444;-19,98138889;MG;Nova Lima;3144805
MG0249;SNBU;Fazenda Alegria;-44,05666667;-19,35944444;MG;Funilândia;3127206
MG0250;SNBY;Torre Boulevard;-43,92083333;-19,92027778;MG;Belo Horizonte;3106200
MG0251;SNCR;Viganó I;-43,95555556;-19,96305556;MG;Belo Horizonte;3106200
MG0252;SNHH;Helibrás;-45,48083333;-22,43;MG;Itajubá;3132404
MG0253;SNHN;EFAI;-44,05527778;-19,89083333;MG;Contagem;3118601
MG0254;SNHT;Togni;-46,59611111;-21,78027778;MG;Poços de Caldas;3151800
MG0255;SNIQ;Morro do Ouro II;-46,87888889;-17,17777778;MG;Paracatu;3147006
MG0256;SNJX;Hospital Monte Sinai;-43,36472222;-21,78111111;MG;Juiz de Fora;3136702
MG0257;SNKG;Green Metals;-44,14416667;-20,15194444;MG;Brumadinho;3109006
MG0258;SNOO;EDIFÍCIO THE ONE;-43,95694444;-19,94611111;MG;Belo Horizonte;3106200
MG0259;SNRY;Bissoli;-43,935;-19,97277778;MG;Belo Horizonte;3106200
MG0260;SNSD;Edifício Sede Direcional Engenharia;-43,92222222;-19,92722222;MG;Belo Horizonte;3106200
MG0261;SNUL;Uberlândia Business Tower;-48,25111111;-18,90611111;MG;Uberlândia;3170206
MG0262;SNWM;Marcelo Machado;-43,39694444;-21,78611111;MG;Juiz de Fora;3136702
MG0263;SNWV;Viganó 3;-44,39527778;-19,72555556;MG;Esmeraldas;3124104
MG0264;SNXC;Viganó 2;-44,07194444;-19,95416667;MG;Betim;3106705
MG0265;SNXD;Gerdau;-43,75666667;-20,53861111;MG;Congonhas;3118007
MG0266;SNXL;Superluna;-44,17888889;-19,99722222;MG;Betim;3106705
MG0267;SSAA;Hospital da Unimed;-43,91972222;-19,92194444;MG;Belo Horizonte;3106200
MG0268;SSAJ;Fazenda Serra Azul;-41,47166667;-16,20694444;MG;Medina;3141405
MG0269;SSMS;Supermercados BH;-44,03083333;-19,86555556;MG;Contagem;3118601
MG0270;SSNC;Minas de Conceição;-43,25305556;-19,65055556;MG;Itabira;3131703
MG0271;SSQH;Hospital Mater Dei;-43,94972222;-19,92777778;MG;Belo Horizonte;3106200
MG0272;SSRH;Haras Sahara;-44,02055556;-19,53444444;MG;Matozinhos;3141108
MG0273;SSRN;Serra do Curral;-43,91833333;-19,9525;MG;Belo Horizonte;3106200
MG0274;SSVQ;Vila do Carvalho;-43,70638889;-20,37027778;MG;Ouro Preto;3146107
MG0275;SSWC;Heliponto CEMIG;-43,95055556;-19,92888889;MG;Belo Horizonte;3106200
MG0276;SWAF;Fazenda Água Fria;-44,325;-19,80416667;MG;Esmeraldas;3124104
MG0277;SWAH;Eco Aviação;-43,87333333;-19,84222222;MG;Belo Horizonte;3106200
MG0278;SWAW;Tropical;-45,00333333;-19,87388889;MG;Nova Serrana;3145208
MG0279;SWBL;Marinas Portobello;-46,00611111;-20,62972222;MG;Capitólio;3112802
MG0280;SWBM;Bauminas;-42,7325;-21,37555556;MG;Cataguases;3115300
MG0281;SWCM;Hospital Marcio Cunha;-42,53944444;-19,49722222;MG;Ipatinga;3131307
MG0282;SWDV;Fazenda Vereda;-44,43388889;-19,68694444;MG;Esmeraldas;3124104
MG0283;SWMD;Fazenda da Máquina;-44,31388889;-19,44;MG;Sete Lagoas;3167202
MG0284;SWNG;Samarco Mina do Germano;-43,48944444;-20,19861111;MG;Mariana;3140001
MG0285;SWQM;Fazenda Quinzeiro Moeda;-44,04194444;-20,32194444;MG;Moeda;3142304
MG0286;SWTA;Stelita ;-45,96722222;-22,22888889;MG;Pouso Alegre;3152501
MG0287;SWUT;Fiat Betim;-44,10638889;-19,97027778;MG;Betim;3106705
MG0288;SWVM;Vinte e Oito;-43,95833333;-19,96277778;MG;Belo Horizonte;3106200
MG0289;SWYB;Mina Brucutu;-43,39527778;-19,86944444;MG;São Gonçalo do Rio Abaixo;3161908
MG0290;SWZI;Multitoc;-45,43416667;-22,43166667;MG;Itajubá;3132404
MG0291;SJXW;Fazenda Pacu;-44,47472222;-19,43972222;MG;Inhaúma;3131000
MG0292;SNQJ;Fazenda Aerovilas;-44,80527778;-20,24277778;MG;Divinópolis;3122306
MG0293;SSQJ;Fazenda Buriti 10;-46,6175;-16,90222222;MG;Paracatu;3147006
MG0294;SNSA;Hilário Grandi;-47,17861111;-16,54583333;MG;Unaí;3170404
MG0295;SWUG;Hospital MATER DEI Betim/Contagem;-44,14777778;-19,94111111;MG;Betim;3106705
MG0296;SJHY;Hospital da UNIMED Betim;-44,17055556;-19,95861111;MG;Betim;3106705
MG0297;SWAC;Mina Águas Claras;-43,91444444;-19,96888889;MG;Nova Lima;3144805
MG0298;SIWF;YBYTU;-45,77527778;-22,73611111;MG;Sapucaí-Mirim;3165404
MG0300;SNOY;Aurora;-42,69805556;-21,46083333;MG;Cataguases;3115300
MG0301;SWCW;Ycambi Ranch;-42,13194444;-19,71805556;MG;Caratinga;3113404
MG0302;SWYS;Usina Cerradão ;-49,12277778;-19,93;MG;Frutal;3127107
MG0303;SDHM;Hospital Metropolitano de Belo Horizonte;-44,00666667;-19,98555556;MG;Belo Horizonte;3106200
MG0304;SISN;Fazenda Valiosa;-45,86666667;-17,06666667;MG;Brasilândia de Minas;3108552
MG0306;SIBF;Haras Neves;-44,14888889;-19,64944444;MG;Pedro Leopoldo;3149309
MG0307;SNLC;Fazenda Panambi;-46,46555556;-15,82638889;MG;Buritis;3109303
MG0308;SSTN;Soufer Cambuí;-46,03833333;-22,56111111;MG;Cambuí;3110608
MG0309;SSWP;Palmares;-46,94527778;-20,28222222;MG;Delfinópolis;3121209
MG0310;SWGX;Fortunas;-44,41361111;-19,61472222;MG;Fortuna de Minas;3126406
MG0311;SJXI;Santa Rita do Sapucaí;-45,64;-22,27277778;MG;Santa Rita do Sapucaí;3159605
MG0312;SIPP;Fazenda Musa do Norte;-43,52;-16,12333333;MG;Francisco Sá;3126703
MG0313;SNGU;Grupo Petrópolis Uberaba;-47,88555556;-19,83777778;MG;Uberaba;3170107
MG0316;SNNN;Fazenda Buriti II;-45,9975;-15,98972222;MG;Arinos;3104502
MG0319;SNVP;Fazenda Paraíso;-44,95583333;-17,58194444;MG;Várzea da Palma;3170800
MG0320;SWPO;Pequi Metais;-44,65527778;-19,60805556;MG;Pequi;3149606
MG0321;SNDB;Palácio dos Leilões;-44,38805556;-19,92666667;MG;Juatuba;3136652
MG0422;SWQO;Fazenda Renascença;-48,91555556;-20,3875;MG;Frutal;3127107
MG0441;SJHM;Marques Plaza Hotel;-45,91694444;-22,21861111;MG;Pouso Alegre;3152501
MG0444;SDIE;Fazenda Lagoa;-46,54694444;-17,76444444;MG;Lagoa Grande;3137536
MG0445;SDBU;Décio Ituiutaba;-49,50222222;-18,96444444;MG;Ituiutaba;3134202
MG0446;SJGG;Haras MTostes;-43,70972222;-20,22611111;MG;Itabirito;3131901
MG0447;SSGK;Hospital Público Regional de Betim;-44,18972222;-19,94777778;MG;Betim;3106705
MG0449;SNTC;Fazenda Campo Alto;-48,68861111;-19,35722222;MG;Prata;3152808
MG0450;SIXJ;Volare Helicentro;-44,91861111;-20,16611111;MG;Divinópolis;3122306
MG0452;SINM;Fazenda Mangabas;-50,31388889;-19,2275;MG;Santa Vitória;3159803
MG0455;SSWM;Fazenda Platô Azul;-45,865;-18,84777778;MG;Tiros;3168903
MG0456;SNPT;Fazenda Paraíso;-48,49194444;-20,08777778;MG;Conceição das Alagoas;3117306
MG0458;SWWK;Bruno Forcela;-45,12694444;-20,46666667;MG;Itapecerica;3133501
MG0459;SJOF;Fazenda Forcela;-45,17972222;-20,39777778;MG;Itapecerica;3133501
MG0460;SSZW;Usina Coruripe - Filial Limeira do Oeste;-50,65555556;-19,52333333;MG;Limeira do Oeste;3138625
MG0463;SBQR;Fazenda Arena de Aço;-44,97361111;-16,80833333;MG;Buritizeiro;3109402
MG0465;SJOH;Destilaria Veredas;-45,8175;-17,71555556;MG;João Pinheiro;3136306
MG0466;SSUY;Fazenda Fundão;-46,66027778;-17,41527778;MG;Paracatu;3147006
MG0470;SBOB;Fazenda Buriti;-47,22333333;-16,3225;MG;Unaí;3170404
MG0471;SIAX;Fazenda HJ;-47,29611111;-16,61361111;MG;Unaí;3170404
MG0472;SWHO;Fazenda Novo Horizonte;-43,60944444;-16,17944444;MG;Capitão Enéas;3112703
MG0474;SDXM;Monte Cristo;-46,40083333;-21,36305556;MG;Monte Belo;3143005
MG9001;SBLS;LAGOA SANTA;-43,89777778;-19,66111111;MG;Lagoa Santa;3137601
MG9002;SBBQ;Major Brigadeiro Doorgal Borges;-43,76055556;-21,26722222;MG;Barbacena;3105608
MS0001;SBCG;Campo Grande;-54,67027778;-20,46944444;MS;Campo Grande;5002704
MS0002;SSIE;TERUEL IPANEMA ESTANCIA;-54,59527778;-20,60388889;MS;Campo Grande;5002704
MS0003;SSKG;Estância Santa Maria;-54,52472222;-20,50555556;MS;Campo Grande;5002704
MS0004;SBDB;BONITO;-56,4525;-21,24722222;MS;Bonito;5002209
MS0005;SBPP;Ponta Porã;-55,70305556;-22,54972222;MS;Ponta Porã;5006606
MS0006;SBTG;Três Lagoas;-51,68027778;-20,75138889;MS;Três Lagoas;5008305
MS0007;SSCD;Chapadão do Sul;-52,48805556;-18,83916667;MS;Chapadão do Sul;5002951
MS0008;SBDO;Dourados;-54,92555556;-22,20055556;MS;Dourados;5003702
MS0009;SBCR;Corumbá;-57,67138889;-19,01194444;MS;Corumbá;5003207
MS0010;SSPN;Paranaíba;-51,19944444;-19,65111111;MS;Paranaíba;5006309
MS0012;SSCI;Coxim;-54,71583333;-18,48138889;MS;Coxim;5003306
MS0013;SSPM;Porto Murtinho;-57,87916667;-21,71277778;MS;Porto Murtinho;5006903
MS0015;SSNB;Naviraí;-54,185;-23,04138889;MS;Naviraí;5005707
MS0016;SSNQ;Nioaque;-55,83027778;-21,18472222;MS;Nioaque;5005806
MS0017;SDXJ;Costa Rica;-53,16833333;-18,49138889;MS;Costa Rica;5003256
MS0018;SSCL;Cassilândia;-51,67638889;-19,14694444;MS;Cassilândia;5002902
MS0019;SSJI;Jardim;-56,15277778;-21,49277778;MS;Jardim;5005004
MS0020;SSMJ;Maracaju;-55,145;-21,63388889;MS;Maracaju;5005400
MS0022;SDAJ;Fazenda Recanto;-54,09472222;-22,59555556;MS;Jateí;5005103
MS0023;SDAU;Fazenda Itau;-52,6214;-19,4686;MS;Água Clara;5000203
MS0024;SDBI;Fazenda Piray;-55,05583333;-23,88527778;MS;Sete Quedas;5007703
